-122.048936,36.983399
-122.048565,36.983859
-122.048289,36.984363
-122.048163,36.984870
-122.048206,36.985421
-122.048280,36.985948
-122.048364,36.986424
-122.048475,36.987003
-122.048590,36.987553
-122.048723,36.988159
-122.048845,36.988789
-122.048926,36.989368
-122.049075,36.989881
-122.049130,36.990352
-122.049274,36.990849
-122.049460,36.991321
-122.049675,36.991779
-122.049919,36.992245
-122.050146,36.992765
-122.050258,36.993316
-122.050363,36.993850
-122.050467,36.994393
-122.050578,36.994867
-122.050723,36.995332
-122.050811,36.995808
-122.050741,36.996368
-122.050465,36.996908
-122.050290,36.997348
-122.050325,36.997954
-122.050352,36.998448
-122.050862,36.998706
-122.051496,36.998673
-122.052178,36.998653
-122.052810,36.998678
-122.053418,36.998732
-122.054053,36.998699
-122.054766,36.998721
-122.055306,36.998922
-122.055689,36.999316
-122.055988,36.999723
-122.056386,37.000080
-122.056963,37.000150
-122.057533,37.000063
-122.058168,37.000003
-122.058726,36.999899
-122.059379,36.999963
-122.059911,37.000115
-122.060541,37.000248
-122.061110,37.000337
-122.061722,37.000256
-122.062229,37.000481
-122.062608,37.000818
-122.055724,36.997547
-122.055573,36.997335
-122.054958,36.997131
-122.055329,36.996736
-122.055168,36.996279
-122.055085,36.995821
-122.055259,36.995363
-122.055285,36.994867
-122.055531,36.994402
-122.055490,36.993952
-122.055199,36.993546
-122.055144,36.993051
-122.055128,36.992571
-122.055089,36.992081
-122.054859,36.991640
-122.054684,36.991152
-122.054528,36.990658
-122.054452,36.990154
-122.054362,36.989687
-122.054303,36.989210
-122.054235,36.988754
-122.054258,36.988296
-122.054414,36.987841
-122.054507,36.987357
-122.054327,36.986915
-122.054012,36.986501
-122.053694,36.986034
-122.053331,36.985591
-122.053039,36.985100
-122.052763,36.984687
-122.052442,36.984227
-122.052132,36.983740
-122.051890,36.983291
-122.051568,36.982871
-122.051263,36.982471
-122.051396,36.981994
-122.051852,36.981700
-122.052349,36.981421
-122.052854,36.981119
-122.053323,36.980820
-122.053781,36.980441
-122.054065,36.979989
-122.054231,36.979521
-122.054300,36.979047
-122.054147,36.978542
-122.053982,36.978065
-122.053839,36.977615
-122.053535,36.977204
-122.052947,36.977206
-122.052347,36.977140
-122.051781,36.977166
-122.051181,36.977228
-122.050573,36.977317
-122.049997,36.977438
-122.049401,36.977513
-122.048898,36.977713
-122.048334,36.977838
-122.047765,36.977913
-122.047169,36.978114
-122.046532,36.978203
-122.045958,36.978339
-122.045288,36.978271
-122.044748,36.978145
-122.044194,36.978019
-122.043563,36.977922
-122.042997,36.977814
-122.042415,36.977709
-122.041860,36.977639
-122.041337,36.977451
-122.040712,36.977377
-122.040116,36.977315
-122.039551,36.977168
-122.038898,36.977137
-122.038324,36.977133
-122.037712,36.977125
-122.037124,36.977138
-122.036540,36.977252
-122.035885,36.977441
-122.035250,36.977537
-122.034704,36.977667
-122.034135,36.977791
-122.033539,36.977908
-122.033176,36.977540
-122.033027,36.977055
-122.032852,36.976578
-122.032316,36.976717
-122.031894,36.976395
-122.031723,36.975897
-122.031513,36.975450
-122.031227,36.974899
-122.031154,36.974438
-122.031084,36.973969
-122.031006,36.973509
-122.030824,36.973055
-122.030751,36.972590
-122.030610,36.972130
-122.030076,36.971928
-122.029507,36.971994
-122.028898,36.972091
-122.028376,36.972268
-122.027785,36.972360
-122.027236,36.972463
-122.026876,36.972117
-122.026556,36.972491
-122.026878,36.972117
-122.026494,36.971785
-122.024249,36.971333
-122.024286,36.971184
-122.024109,36.970688
-122.024003,36.970244
-122.023919,36.969757
-122.023826,36.969310
-122.023736,36.968824
-122.023331,36.968491
-122.022727,36.968497
-122.022203,36.968309
-122.021740,36.968048
-122.021179,36.967977
-122.020609,36.967823
-122.020022,36.967765
-122.019410,36.967919
-122.018675,36.967843
-122.018098,36.967752
-122.017526,36.967694
-122.016931,36.967671
-122.016360,36.967637
-122.015767,36.967610
-122.015193,36.967568
-122.014618,36.967451
-122.014201,36.967098
-122.013932,36.966673
-122.013685,36.966241
-122.013440,36.965805
-122.012878,36.965874
-122.012382,36.966109
-122.012483,36.966555
-122.011555,36.968089
-122.011539,36.968436
-122.011889,36.968802
-122.011863,36.969285
-122.011591,36.969715
-122.011287,36.970139
-122.010993,36.970557
-122.010512,36.970861
-122.010069,36.971142
-122.009478,36.971111
-122.008887,36.970960
-122.008284,36.970820
-122.008072,36.970401
-122.008033,36.969874
-122.007979,36.969334
-122.007950,36.968857
-122.007916,36.968396
-122.007908,36.967919
-122.007867,36.967434
-122.007242,36.967380
-122.006579,36.967512
-122.005970,36.967629
-122.005326,36.967765
-122.004682,36.967884
-122.004027,36.967922
-122.003343,36.967919
-122.002643,36.967907
-122.001954,36.967886
-122.001283,36.967851
-122.000649,36.967825
-122.000004,36.967788
-121.999381,36.967725
-121.998794,36.967678
-121.998200,36.967612
-121.998105,36.967135
-121.998198,36.966591
-121.998271,36.966109
-121.998346,36.965550
-121.998435,36.965025
-121.998463,36.964530
-121.998518,36.964066
-121.998562,36.963611
-121.998595,36.963151
-121.998034,36.962998
-121.997495,36.962737
-121.997121,36.962348
-121.996820,36.961962
-121.996237,36.961792
